          0         1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70
36  0.018139  0.037990  0.002944  0.045925 -0.078328  0.107498 -0.004651 -0.073012  0.034045 -0.042014 -0.109187  0.044234  0.044848  0.002093  0.152125  0.070011  0.196600  0.096142  0.114634  0.201878  0.165362  0.092268  0.172664  0.998619  0.309375  0.164621  0.195715  0.151872  0.069478  0.196138  0.095566  0.122032  0.197894  0.165525  0.094539  0.171959  1.000000  0.313094  0.162298  0.194893 -0.010733 -0.068298 -0.091154 -0.095261 -0.120184 -0.065242 -0.033014 -0.017013 -0.043232 -0.098060 -0.085713 -0.086400 -0.053048 -0.071213 -0.091182 -0.128238 -0.138795 -0.122698 -0.100175 -0.090270 -0.140745 -0.042685 -0.047900 -0.137544 -0.100515 -0.053399 -0.075045 -0.137986  0.000240 -0.119679 -0.158109
37 -0.010064  0.040506 -0.042868  0.042914 -0.097469  0.076277 -0.069556 -0.106716  0.017992 -0.098456 -0.176233  0.018453  0.000335 -0.031891  0.168189  0.077795  0.254777  0.101982  0.134750  0.240893  0.128932  0.120067  0.535265  0.308177  0.998309  0.341305  0.191708  0.168705  0.077226  0.256508  0.101448  0.143910  0.238367  0.131758  0.123362  0.534904  0.313094  1.000000  0.342472  0.191941  0.034134 -0.078657 -0.082268 -0.114679 -0.140565 -0.074516 -0.045748 -0.054530 -0.062949 -0.067936 -0.084351 -0.110518 -0.103388 -0.118495 -0.056971 -0.143232 -0.134381 -0.117548 -0.095642 -0.071521 -0.109048 -0.021014 -0.072741 -0.128831 -0.091819 -0.036709 -0.131278 -0.146087 -0.048472 -0.140599 -0.152799
38  0.064696  0.050177  0.053112  0.094756  0.041128  0.080998  0.049434  0.035535  0.068319  0.013096 -0.009477  0.055467  0.030675  0.031634  0.097264  0.034141  0.121370  0.187267  0.122897  0.217021  0.097107  0.095250  0.109992  0.163121  0.344897  0.996722  0.195250  0.095698  0.033446  0.118526  0.186074  0.120050  0.214220  0.095066  0.094367  0.108571  0.162298  0.342472  1.000000  0.194765 -0.008301 -0.001272 -0.028605 -0.009239 -0.054606 -0.017985 -0.004324 -0.022327 -0.008536  0.021853 -0.027272 -0.028910 -0.029184 -0.059488 -0.048805 -0.076404 -0.047342 -0.051201 -0.055136 -0.013026 -0.045126  0.018002 -0.007130 -0.064177 -0.042967 -0.012230 -0.068856 -0.084216  0.065509 -0.035309 -0.070367
39  0.042800  0.037115  0.010193  0.056706  0.035533  0.027325  0.108329  0.077289  0.056147  0.003990  0.019205  0.079219  0.040996  0.023749  0.246199  0.051013  0.098107  0.141129  0.032572  0.263055  0.189127  0.098186  0.098842  0.195264  0.194748  0.199670  0.999717  0.245434  0.050495  0.097441  0.140425  0.029695  0.262696  0.184659  0.096094  0.097675  0.194893  0.191941  0.194765  1.000000 -0.012629  0.071856 -0.000801 -0.011548 -0.022022  0.042187  0.061051  0.056282  0.065740  0.042576  0.006533  0.052849  0.064175 -0.025196 -0.036591  0.019906  0.012324  0.025240  0.029299  0.033648  0.040190  0.075556  0.038755  0.043629  0.015287  0.039264 -0.022497 -0.045240  0.062407  0.044030  0.023508
40  0.218506  0.201247  0.188388  0.175426  0.169568  0.179348  0.171401  0.192071  0.181635  0.244231  0.191967  0.217369  0.233507  0.194003  0.022768  0.017760 -0.035714  0.008046  0.046392  0.030152  0.036739  0.036874  0.102962  0.002099  0.045766  0.009378 -0.007054  0.017023  0.014991 -0.045057  0.005720  0.032046  0.022560  0.029714  0.031345  0.099180 -0.010733  0.034134 -0.008301 -0.012629  1.000000  0.264401  0.259117  0.255720  0.209041  0.210101  0.265171  0.219895  0.204676  0.255529  0.254705  0.182204  0.212580  0.242618  0.485690  0.226260  0.230104  0.217935  0.202347  0.264239  0.252584  0.241073  0.248026  0.261489  0.193510  0.219841  0.160893  0.238562  0.282425  0.472730  0.363851
41  0.412704  0.187632  0.216598  0.186778  0.236379  0.124255  0.229392  0.239857  0.184669  0.248293  0.293893  0.210363  0.194074  0.211014 -0.001572  0.012959 -0.074398  0.039328  0.053693  0.000341  0.016401  0.076030  0.017735 -0.055300 -0.061989  0.015784  0.076386 -0.012488  0.010377 -0.085086  0.036863  0.033632 -0.004983  0.007005  0.069174  0.013887 -0.068298 -0.078657 -0.001272  0.071856  0.264401  1.000000  0.347736  0.340702  0.288069  0.234340  0.341125  0.254441  0.217208  0.349643  0.308429  0.240299  0.254499  0.296602  0.188094  0.544738  0.372457  0.329257  0.283616  0.261674  0.373389  0.259648  0.262601  0.383818  0.269474  0.217586  0.228642  0.368339  0.327515  0.588796  0.471087
42  0.186561  0.344215  0.193812  0.196719  0.179021  0.109018  0.202316  0.206651  0.231021  0.228856  0.255754  0.169680  0.157451  0.187067 -0.021251  0.021988 -0.044634  0.004004  0.009719 -0.043064 -0.009040  0.063134  0.006108 -0.079197 -0.067884 -0.014632  0.002949 -0.026216  0.017252 -0.054232  0.001395 -0.005649 -0.047869 -0.017323  0.057223  0.001294 -0.091154 -0.082268 -0.028605 -0.000801  0.259117  0.347736  1.000000  0.442394  0.376845  0.286127  0.369099  0.288795  0.286282  0.402599  0.348683  0.298910  0.270859  0.353580  0.211104  0.388886  0.599311  0.434368  0.361730  0.371959  0.434270  0.371528  0.341883  0.429141  0.332327  0.276546  0.247468  0.394908  0.290636  0.673473  0.563129
43  0.282043  0.256979  0.412835  0.239822  0.209850  0.173896  0.241620  0.237171  0.239169  0.291605  0.290927  0.247592  0.237629  0.223879 -0.006658 -0.013946 -0.091369  0.002613  0.039697 -0.045989 -0.022486  0.080880 -0.015342 -0.080009 -0.098500  0.010896 -0.005876 -0.014127 -0.017477 -0.111820 -0.000569  0.021842 -0.053582 -0.032376  0.074109 -0.020326 -0.095261 -0.114679 -0.009239 -0.011548  0.255720  0.340702  0.442394  1.000000  0.389047  0.210336  0.351086  0.217362  0.212023  0.367980  0.320654  0.223316  0.235953  0.312692  0.185285  0.352276  0.410007  0.558086  0.312679  0.241638  0.381150  0.260073  0.245773  0.343284  0.257816  0.185330  0.174065  0.327012  0.367880  0.617091  0.465933
44  0.117269  0.152894  0.121945  0.371192  0.243839  0.091461  0.236098  0.294784  0.178907  0.190108  0.349117  0.133247  0.116702  0.192000 -0.017108 -0.004836 -0.101954  0.022059 -0.000646 -0.049186 -0.026410  0.080532 -0.025800 -0.110288 -0.121176 -0.043384 -0.019216 -0.020235 -0.006938 -0.107875  0.017140 -0.021656 -0.053256 -0.036073  0.072085 -0.029529 -0.120184 -0.140565 -0.054606 -0.022022  0.209041  0.288069  0.376845  0.389047  1.000000  0.292686  0.331859  0.284074  0.319246  0.392903  0.314261  0.352241  0.239687  0.325148  0.198041  0.376439  0.423826  0.407768  0.564993  0.343920  0.410443  0.351697  0.322341  0.431340  0.337704  0.284477  0.280112  0.438630  0.284681  0.643679  0.561078
45  0.066465  0.100150  0.051518  0.161397  0.392074  0.114831  0.223237  0.245306  0.120204  0.106290  0.254357  0.068467  0.072112  0.101923 -0.020147  0.101755 -0.088277  0.038803  0.002243  0.002533  0.005335  0.044035  0.057606 -0.059707 -0.060147 -0.012297  0.043851 -0.021935  0.100363 -0.090706  0.036674 -0.031522 -0.002379 -0.003807  0.036969  0.055103 -0.065242 -0.074516 -0.017985  0.042187  0.210101  0.234340  0.286127  0.210336  0.292686  1.000000  0.252278  0.348578  0.388096  0.253813  0.202106  0.336503  0.198767  0.205488  0.188153  0.257149  0.284438  0.245375  0.305139  0.487165  0.284214  0.390555  0.355968  0.290091  0.207724  0.309978  0.193203  0.275450  0.211957  0.522866  0.418439
46  0.200342  0.199331  0.195396  0.213818  0.235648  0.340270  0.233655  0.254978  0.213782  0.217650  0.238974  0.177813  0.170237  0.210064  0.008178  0.015400 -0.054982  0.037826  0.019171 -0.016085  0.024546  0.080429  0.036151 -0.021598 -0.032037  0.010118  0.065027  0.002892  0.012657 -0.064643  0.035001 -0.001022 -0.030715  0.014974  0.073139  0.031697 -0.033014 -0.045748 -0.004324  0.061051  0.265171  0.341125  0.369099  0.351086  0.331859  0.252278  1.000000  0.279574  0.266533  0.398204  0.309273  0.260684  0.263035  0.306538  0.228097  0.376665  0.385701  0.329618  0.310675  0.325312  0.593901  0.337250  0.293511  0.421293  0.286166  0.222120  0.251286  0.353323  0.314045  0.619599  0.512082
47  0.098429  0.096636  0.077850  0.169599  0.223665  0.088007  0.357664  0.247734  0.142555  0.126583  0.235239  0.079868  0.094638  0.141505 -0.019785  0.021798  0.002383  0.052703  0.026921 -0.014302  0.021958  0.040308  0.055976 -0.010372 -0.041116 -0.015681  0.058465 -0.022417  0.020466 -0.001505  0.050470  0.007804 -0.018117  0.007308  0.033165  0.053007 -0.017013 -0.054530 -0.022327  0.056282  0.219895  0.254441  0.288795  0.217362  0.284074  0.348578  0.279574  1.000000  0.380703  0.260893  0.219902  0.361108  0.204110  0.240872  0.191306  0.297932  0.305073  0.247506  0.297255  0.395368  0.295241  0.469328  0.368328  0.292069  0.205040  0.332115  0.204487  0.290061  0.222368  0.538310  0.431154
48  0.077268  0.105743  0.052495  0.166792  0.265644  0.102598  0.270721  0.378621  0.124061  0.111890  0.257085  0.056710  0.060451  0.140076 -0.024970  0.041995 -0.053162  0.037645 -0.010775 -0.007311  0.020566  0.077168  0.010116 -0.037386 -0.048318 -0.003874  0.067096 -0.027050  0.040535 -0.055696  0.035445 -0.033722 -0.011730  0.009476  0.066276  0.007531 -0.043232 -0.062949 -0.008536  0.065740  0.204676  0.217208  0.286282  0.212023  0.319246  0.388096  0.266533  0.380703  1.000000  0.244258  0.212655  0.347710  0.259281  0.217900  0.173779  0.288760  0.284739  0.227628  0.279807  0.385139  0.262811  0.383924  0.472260  0.296678  0.173465  0.321561  0.217392  0.249981  0.220350  0.533687  0.409539
49  0.191687  0.188540  0.157389  0.189210  0.211376  0.106432  0.249980  0.257771  0.362238  0.244331  0.304743  0.190663  0.171125  0.206591 -0.014934 -0.003505 -0.077682  0.025633  0.003326 -0.009134  0.005748  0.024776  0.008701 -0.085295 -0.050534  0.037133  0.046597 -0.020025 -0.006096 -0.085410  0.023131 -0.014865 -0.013723 -0.004489  0.017317  0.001153 -0.098060 -0.067936  0.021853  0.042576  0.255529  0.349643  0.402599  0.367980  0.392903  0.253813  0.398204  0.260893  0.244258  1.000000  0.343144  0.288376  0.265774  0.340292  0.220046  0.406949  0.440002  0.397761  0.338057  0.325852  0.490851  0.339993  0.314600  0.616188  0.332053  0.233234  0.252524  0.420098  0.309303  0.647028  0.560836
50  0.216676  0.210730  0.216803  0.204621  0.221319  0.137700  0.214839  0.246699  0.245537  0.404021  0.292486  0.200794  0.197987  0.187103 -0.018812 -0.010934 -0.039116  0.030483  0.037884 -0.011493  0.013434  0.075399 -0.014208 -0.064542 -0.067816 -0.010789  0.011239 -0.024570 -0.013829 -0.049870  0.027777  0.019032 -0.017429  0.004634  0.068342 -0.019324 -0.085713 -0.084351 -0.027272  0.006533  0.254705  0.308429  0.348683  0.320654  0.314261  0.202106  0.309273  0.219902  0.212655  0.343144  1.000000  0.262370  0.288772  0.302171  0.184487  0.297700  0.340524  0.295660  0.267417  0.269891  0.346364  0.256039  0.234986  0.370425  0.517061  0.251621  0.234536  0.314563  0.328377  0.580715  0.453070
51  0.103174  0.137445  0.078516  0.201287  0.270228  0.098195  0.273392  0.275536  0.190410  0.154080  0.455674  0.131270  0.100975  0.171880 -0.002981  0.007760 -0.035701  0.049843  0.036755  0.005965  0.020882  0.091050  0.020028 -0.078371 -0.084575 -0.018048  0.055186 -0.005714  0.005870 -0.039562  0.047188  0.013683  0.001776  0.009684  0.083180  0.016061 -0.086400 -0.110518 -0.028910  0.052849  0.182204  0.240299  0.298910  0.223316  0.352241  0.336503  0.260684  0.361108  0.347710  0.288376  0.262370  1.000000  0.278564  0.279105  0.171212  0.300931  0.307422  0.261854  0.293285  0.354152  0.303282  0.357446  0.337318  0.297915  0.246651  0.477017  0.244824  0.295225  0.271153  0.570117  0.441918
52  0.148918  0.111450  0.133667  0.134243  0.194390  0.104781  0.203719  0.207294  0.149001  0.176774  0.235883  0.322544  0.183691  0.155401 -0.002194  0.011437 -0.068291  0.011559  0.010650  0.021172  0.028494  0.069523  0.014207 -0.043798 -0.090362 -0.002820  0.068468 -0.006135  0.009903 -0.074851  0.009781 -0.006036  0.016747  0.020147  0.063603  0.011102 -0.053048 -0.103388 -0.029184  0.064175  0.212580  0.254499  0.270859  0.235953  0.239687  0.198767  0.263035  0.204110  0.259281  0.265774  0.288772  0.278564  1.000000  0.267083  0.211739  0.315868  0.333271  0.251096  0.265882  0.297567  0.327107  0.275133  0.254670  0.344162  0.280067  0.257574  0.558441  0.304699  0.253845  0.513725  0.459359
53  0.245083  0.176818  0.221586  0.190060  0.272279  0.115397  0.265353  0.261222  0.176621  0.251007  0.300635  0.198355  0.194528  0.434006 -0.031882  0.013599 -0.059854 -0.021697  0.010728 -0.043979 -0.002087  0.010867 -0.005839 -0.058075 -0.101777 -0.042953 -0.020532 -0.038410  0.011166 -0.070814 -0.024227 -0.012669 -0.049059 -0.012953  0.003285 -0.009519 -0.071213 -0.118495 -0.059488 -0.025196  0.242618  0.296602  0.353580  0.312692  0.325148  0.205488  0.306538  0.240872  0.217900  0.340292  0.302171  0.279105  0.267083  1.000000  0.194590  0.340535  0.350155  0.285149  0.314809  0.284398  0.367302  0.271739  0.251152  0.383665  0.248652  0.220072  0.229123  0.571192  0.340259  0.594758  0.475439
54  0.020100 -0.000439 -0.018769  0.008273  0.060651 -0.014085  0.052055  0.077822  0.018728  0.057662  0.088215  0.026436 -0.001721  0.026661 -0.047941  0.025915 -0.063380  0.011840  0.002897 -0.012965 -0.017494 -0.000027  0.056262 -0.088225 -0.052259 -0.046283 -0.036586 -0.048544  0.025917 -0.062342  0.011734 -0.002312 -0.012401 -0.019623 -0.002291  0.055874 -0.091182 -0.056971 -0.048805 -0.036591  0.485690  0.188094  0.211104  0.185285  0.198041  0.188153  0.228097  0.191306  0.173779  0.220046  0.184487  0.171212  0.211739  0.194590  1.000000  0.290158  0.298547  0.238095  0.270889  0.303535  0.312805  0.276610  0.284900  0.304633  0.262093  0.263980  0.236906  0.304979  0.042092  0.362330  0.493690
55  0.134029  0.015424  0.032899  0.068545  0.163238 -0.051187  0.153256  0.164104  0.076642  0.101877  0.229885  0.042394  0.054747  0.097134 -0.032971  0.020295 -0.115666  0.037617 -0.006057 -0.035499 -0.012016  0.031830  0.008359 -0.122988 -0.130906 -0.072375  0.021184 -0.036565  0.020080 -0.117123  0.036721 -0.020154 -0.033416 -0.018289  0.027106  0.006762 -0.128238 -0.143232 -0.076404  0.019906  0.226260  0.544738  0.388886  0.352276  0.376439  0.257149  0.376665  0.297932  0.288760  0.406949  0.297700  0.300931  0.315868  0.340535  0.290158  1.000000  0.557056  0.463222  0.437353  0.403907  0.541912  0.408214  0.381446  0.541503  0.408476  0.331071  0.366233  0.526149  0.134230  0.592006  0.716774
56  0.098761  0.099460  0.059987  0.092865  0.163727 -0.041775  0.173715  0.167872  0.086135  0.128855  0.236585  0.075221  0.059346  0.105569 -0.054011  0.014523 -0.101602  0.047639 -0.040914 -0.047905 -0.033435  0.026785  0.027601 -0.132136 -0.121583 -0.040878  0.013722 -0.056703  0.013154 -0.104433  0.046423 -0.055250 -0.046262 -0.040543  0.021944  0.025807 -0.138795 -0.134381 -0.047342  0.012324  0.230104  0.372457  0.599311  0.410007  0.423826  0.284438  0.385701  0.305073  0.284739  0.440002  0.340524  0.307422  0.333271  0.350155  0.298547  0.557056  1.000000  0.573942  0.534386  0.423569  0.610741  0.423714  0.394741  0.605119  0.453344  0.342612  0.374833  0.545888  0.156529  0.633346  0.787637
57  0.096017  0.102404  0.109744  0.100962  0.140032 -0.036673  0.152060  0.150205  0.097738  0.118130  0.217962  0.066457  0.062134  0.098895 -0.037165  0.004358 -0.104711  0.048336 -0.051313 -0.040898 -0.015961  0.036844  0.025737 -0.116589 -0.105703 -0.045418  0.026687 -0.039759  0.002950 -0.110019  0.047012 -0.063667 -0.039452 -0.022185  0.032533  0.023701 -0.122698 -0.117548 -0.051201  0.025240  0.217935  0.329257  0.434368  0.558086  0.407768  0.245375  0.329618  0.247506  0.227628  0.397761  0.295660  0.261854  0.251096  0.285149  0.238095  0.463222  0.573942  1.000000  0.476737  0.313266  0.498817  0.334408  0.313445  0.474488  0.362017  0.239583  0.265009  0.420021  0.153062  0.562710  0.662302
58 -0.014089  0.005339 -0.049689  0.127610  0.122809 -0.070248  0.123415  0.142204  0.002635  0.030793  0.184655  0.009921 -0.022684  0.053364 -0.041764  0.044554 -0.071718  0.023990 -0.025456 -0.031965 -0.021755  0.032214  0.044764 -0.098639 -0.085572 -0.053903  0.028722 -0.041454  0.044474 -0.069124  0.022305 -0.036180 -0.029053 -0.026805  0.028128  0.044710 -0.100175 -0.095642 -0.055136  0.029299  0.202347  0.283616  0.361730  0.312679  0.564993  0.305139  0.310675  0.297255  0.279807  0.338057  0.267417  0.293285  0.265882  0.314809  0.270889  0.437353  0.534386  0.476737  1.000000  0.420710  0.484575  0.408763  0.381024  0.491693  0.359280  0.361449  0.321553  0.475079  0.067331  0.546395  0.696936
59 -0.006309  0.050026 -0.028499  0.108681  0.198129  0.003649  0.155279  0.166779  0.062267  0.015467  0.173957  0.024452  0.000786  0.085034 -0.032920  0.091826 -0.048511  0.039289  0.002176 -0.011373 -0.005850  0.011130  0.032015 -0.089532 -0.061873 -0.010944  0.033625 -0.032802  0.091124 -0.047012  0.037860 -0.014881 -0.011565 -0.012208  0.006296  0.030718 -0.090270 -0.071521 -0.013026  0.033648  0.264239  0.261674  0.371959  0.241638  0.343920  0.487165  0.325312  0.395368  0.385139  0.325852  0.269891  0.354152  0.297567  0.284398  0.303535  0.403907  0.423569  0.313266  0.420710  1.000000  0.407196  0.599972  0.539415  0.425205  0.313141  0.469217  0.320996  0.413202  0.102879  0.556827  0.641913
60  0.116998  0.079950  0.093845  0.120780  0.185194  0.050497  0.179978  0.194009  0.114839  0.171918  0.240465  0.092181  0.075632  0.131829 -0.041055  0.025838 -0.102820  0.047318 -0.034687 -0.045654 -0.013994  0.055599  0.038318 -0.131823 -0.095800 -0.037306  0.041940 -0.044210  0.024735 -0.107337  0.045732 -0.050838 -0.047959 -0.021362  0.050043  0.035926 -0.140745 -0.109048 -0.045126  0.040190  0.252584  0.373389  0.434270  0.381150  0.410443  0.284214  0.593901  0.295241  0.262811  0.490851  0.346364  0.303282  0.327107  0.367302  0.312805  0.541912  0.610741  0.498817  0.484575  0.407196  1.000000  0.406387  0.376446  0.621174  0.445539  0.301333  0.350615  0.544108  0.190398  0.637927  0.762754
61  0.017511  0.042935 -0.032926  0.115481  0.127571  0.013299  0.172021  0.183502  0.070919  0.031171  0.167140  0.042723  0.017355  0.063479  0.007859  0.093736 -0.033873  0.032426  0.015266  0.001983  0.019994  0.041814  0.037036 -0.041081 -0.011328  0.021324  0.075874  0.007407  0.093132 -0.032176  0.030904  0.004362  0.001419  0.012947  0.036542  0.035560 -0.042685 -0.021014  0.018002  0.075556  0.241073  0.259648  0.371528  0.260073  0.351697  0.390555  0.337250  0.469328  0.383924  0.339993  0.256039  0.357446  0.275133  0.271739  0.276610  0.408214  0.423714  0.334408  0.408763  0.599972  0.406387  1.000000  0.548890  0.404816  0.331643  0.466381  0.294673  0.394043  0.104955  0.552789  0.634216
62  0.017559  0.032155 -0.025138  0.084405  0.123878 -0.014453  0.140119  0.218182  0.063923  0.030710  0.180458  0.039918  0.025955  0.077860 -0.028607  0.074495 -0.011953  0.043149  0.010520 -0.026641 -0.011009  0.045357  0.010976 -0.046325 -0.062720 -0.003840  0.039324 -0.029114  0.074042 -0.010679  0.042044 -0.000092 -0.026104 -0.016745  0.039082  0.009644 -0.047900 -0.072741 -0.007130  0.038755  0.248026  0.262601  0.341883  0.245773  0.322341  0.355968  0.293511  0.368328  0.472260  0.314600  0.234986  0.337318  0.254670  0.251152  0.284900  0.381446  0.394741  0.313445  0.381024  0.539415  0.376446  0.548890  1.000000  0.401618  0.317344  0.448021  0.273911  0.387498  0.101964  0.518875  0.607224
63  0.095482  0.051328  0.044419  0.108794  0.175932 -0.026991  0.186505  0.209348  0.130596  0.149870  0.245327  0.088751  0.070113  0.111205 -0.043226  0.008788 -0.118847  0.025442 -0.059684 -0.045913  0.000199  0.025121  0.018244 -0.129778 -0.115468 -0.056486  0.045243 -0.045816  0.008081 -0.120873  0.024007 -0.075178 -0.044898 -0.007439  0.019070  0.015523 -0.137544 -0.128831 -0.064177  0.043629  0.261489  0.383818  0.429141  0.343284  0.431340  0.290091  0.421293  0.292069  0.296678  0.616188  0.370425  0.297915  0.344162  0.383665  0.304633  0.541503  0.605119  0.474488  0.491693  0.425205  0.621174  0.404816  0.401618  1.000000  0.480268  0.342965  0.407056  0.574303  0.169780  0.642004  0.778093
64  0.052100  0.033930  0.018218  0.064535  0.088134 -0.041167  0.087134  0.119496  0.081452  0.143667  0.177805  0.056849  0.024803  0.077572 -0.025585  0.015946 -0.066428  0.046545 -0.009773 -0.031785 -0.021285  0.032745 -0.001459 -0.093045 -0.082121 -0.038026  0.015859 -0.027001  0.015477 -0.067230  0.045705 -0.017421 -0.030119 -0.024850  0.029321 -0.003156 -0.100515 -0.091819 -0.042967  0.015287  0.193510  0.269474  0.332327  0.257816  0.337704  0.207724  0.286166  0.205040  0.173465  0.332053  0.517061  0.246651  0.280067  0.248652  0.262093  0.408476  0.453344  0.362017  0.359280  0.313141  0.445539  0.331643  0.317344  0.480268  1.000000  0.363090  0.331799  0.416131  0.102688  0.483367  0.633219
65 -0.025092 -0.008827 -0.060252  0.047739  0.103403 -0.051181  0.105077  0.131647  0.041423  0.009100  0.163652  0.017795  0.003106  0.035005 -0.020799  0.029662 -0.002617  0.027336 -0.003366 -0.012624 -0.025728  0.031029  0.063865 -0.052965 -0.027366 -0.010693  0.039288 -0.020167  0.029779  0.000393  0.026712 -0.012293 -0.010470 -0.030026  0.027248  0.063004 -0.053399 -0.036709 -0.012230  0.039264  0.219841  0.217586  0.276546  0.185330  0.284477  0.309978  0.222120  0.332115  0.321561  0.233234  0.251621  0.477017  0.257574  0.220072  0.263980  0.331071  0.342612  0.239583  0.361449  0.469217  0.301333  0.466381  0.448021  0.342965  0.363090  1.000000  0.262814  0.342864  0.053329  0.458767  0.561527
66  0.016636  0.011145 -0.008296  0.066922  0.135758 -0.029002  0.115315  0.149709  0.039673  0.041343  0.175248  0.083653  0.030495  0.048103 -0.029192  0.037036 -0.100921  0.001761 -0.001819 -0.027429 -0.023334  0.048116  0.005573 -0.072934 -0.122075 -0.061542 -0.021743 -0.029675  0.036877 -0.100345  0.000873 -0.013525 -0.026271 -0.028052  0.043838  0.004747 -0.075045 -0.131278 -0.068856 -0.022497  0.160893  0.228642  0.247468  0.174065  0.280112  0.193203  0.251286  0.204487  0.217392  0.252524  0.234536  0.244824  0.558441  0.229123  0.236906  0.366233  0.374833  0.265009  0.321553  0.320996  0.350615  0.294673  0.273911  0.407056  0.331799  0.262814  1.000000  0.373392  0.091226  0.425175  0.560049
67  0.112620  0.050738  0.081671  0.120246  0.193325 -0.004446  0.170120  0.190179  0.080610  0.148261  0.261324  0.101313  0.074336  0.187219 -0.038410  0.003913 -0.093112  0.009533  0.004321 -0.055116 -0.022323  0.011981  0.010335 -0.130305 -0.131930 -0.075352 -0.043413 -0.041445  0.003215 -0.097038  0.007940 -0.012310 -0.055096 -0.029286  0.006468  0.008655 -0.137986 -0.146087 -0.084216 -0.045240  0.238562  0.368339  0.394908  0.327012  0.438630  0.275450  0.353323  0.290061  0.249981  0.420098  0.314563  0.295225  0.304699  0.571192  0.304979  0.526149  0.545888  0.420021  0.475079  0.413202  0.544108  0.394043  0.387498  0.574303  0.416131  0.342864  0.373392  1.000000  0.183665  0.606034  0.745343
68  0.733795  0.674788  0.747843  0.685763  0.656525  0.666105  0.664222  0.685715  0.695042  0.758836  0.695719  0.740846  0.744317  0.641778  0.071204  0.003740  0.000908  0.008347  0.167447  0.093873  0.016427  0.099577 -0.004216  0.040136 -0.007815  0.125033  0.080049  0.051905 -0.005538 -0.036406 -0.000752  0.111835  0.065620 -0.010775  0.079788 -0.018699  0.000240 -0.048472  0.065509  0.062407  0.282425  0.327515  0.290636  0.367880  0.284681  0.211957  0.314045  0.222368  0.220350  0.309303  0.328377  0.271153  0.253845  0.340259  0.042092  0.134230  0.156529  0.153062  0.067331  0.102879  0.190398  0.104955  0.101964  0.169780  0.102688  0.053329  0.091226  0.183665  1.000000  0.497535  0.183894
69  0.321027  0.309932  0.293247  0.347723  0.403218  0.230267  0.409790  0.430673  0.340789  0.372806  0.487248  0.298015  0.270421  0.345379 -0.019469  0.025423 -0.102951  0.039057  0.034430 -0.026238  0.013235  0.103871  0.027077 -0.100178 -0.113055 -0.010885  0.050413 -0.027987  0.021158 -0.117417  0.034455 -0.000112 -0.036186 -0.003547  0.091508  0.019976 -0.119679 -0.140599 -0.035309  0.044030  0.472730  0.588796  0.673473  0.617091  0.643679  0.522866  0.619599  0.538310  0.533687  0.647028  0.580715  0.570117  0.513725  0.594758  0.362330  0.592006  0.633346  0.562710  0.546395  0.556827  0.637927  0.552789  0.518875  0.642004  0.483367  0.458767  0.425175  0.606034  0.497535  1.000000  0.813490
70  0.088047  0.064530  0.035339  0.133421  0.213762 -0.033797  0.211052  0.240278  0.106203  0.138718  0.298936  0.087775  0.056203  0.134522 -0.052352  0.044387 -0.118499  0.046215 -0.025540 -0.049194 -0.023666  0.045290  0.039168 -0.150947 -0.136480 -0.062707  0.024817 -0.054758  0.043493 -0.120073  0.044461 -0.044100 -0.047897 -0.032304  0.038372  0.036956 -0.158109 -0.152799 -0.070367  0.023508  0.363851  0.471087  0.563129  0.465933  0.561078  0.418439  0.512082  0.431154  0.409539  0.560836  0.453070  0.441918  0.459359  0.475439  0.493690  0.716774  0.787637  0.662302  0.696936  0.641913  0.762754  0.634216  0.607224  0.778093  0.633219  0.561527  0.560049  0.745343  0.183894  0.813490  1.000000
